bus_n,v_mag,v_ang,p_load,q_load,p_gen,q_gen
2906.0,1.0223939143156662,-9.774954559860392,255.8,144.8,,
2907.0,1.0210180537836513,-48.36360755884694,241.0,32.3,,
2908.0,1.0198845855844059,-8.054642488412695,203.8,61.0,,
2909.0,1.016743426857274,-35.54128408301629,-0.0,0.0,,
2910.0,1.0364323301398797,-0.7996616498292656,-0.0,0.0,,
2911.0,1.0261490195817164,-31.18918314491227,10.91,3.6,,
2912.0,1.0346127029251566,39.91575554611223,46.25,32.2,,
2913.0,1.062314915516406,-41.69977989817743,51.96,9.4,,
2914.0,1.0011557666001178,-24.0314127899876,-0.0,-0.0,,
2915.0,0.9995618425551357,-25.66451618713433,-0.0,-0.0,,
2916.0,1.0473754945146385,-38.166708179252154,63.47,30.2,,
2917.0,1.0211594705636005,-46.766873015240854,31.64,7.5,,
2918.0,1.0148736629537032,-27.925958567404592,0.0,0.0,,
2919.0,0.9869850574750912,-17.714082168560786,-0.0,0.0,,
2920.0,1.0369689999999998,-36.94247559267634,0.0,0.0,658.5,201.23673372992448
2921.0,1.006339000105138,-40.569428400747654,37.24,7.1,,
2922.0,1.07964539368685,-22.250217635746118,34.04,12.3,,
2923.0,1.040379,-41.09950155406616,0.0,0.0,962.1,227.35253961639086
2924.0,1.035973742021288,-33.546274206693326,19.92,7.4,,
2925.0,1.0245149569258976,-23.499647428250437,19.04,7.9,,
2926.0,1.0437464832251837,-18.48988095489651,61.97,14.3,,
2927.0,1.0478710268520597,18.355342001941573,-0.0,0.0,,
2928.0,1.0685919428913866,-25.774963073550367,0.0,-0.0,,
2929.0,1.045987614336476,-26.43089679724402,-0.0,-0.0,,
2930.0,1.054065,-12.726404675919294,0.0,0.0,53.2,5.022740921301786
2931.0,1.0403832276874831,-31.851254175665197,230.7,19.3,,
2932.0,1.0545704592105454,18.32444586688631,17.7,-333.3,,
2933.0,1.055098398762515,-29.755207348896654,70.08,10.0,,
2934.0,1.049297,-6.401755963734149,0.0,0.0,3.4,-0.34720983168437347
2935.0,1.085551516920885,-13.064751079882528,-0.0,-0.0,,
2936.0,1.064111083374112,-20.482612389821238,-0.0,-0.0,,
2937.0,0.9444405701010826,-19.882793324421765,16.72,6.1,,
2938.0,1.0007867655546856,-6.485080802076961,0.0,-0.0,,
2939.0,1.0431208271932877,-23.219840833537813,0.0,0.0,,
2940.0,1.011795751685383,-13.84468961242543,103.0,28.7,,
2941.0,1.0614772127190724,-32.40840610895786,0.0,0.0,,
2942.0,1.049098,-12.133319582056581,0.0,0.0,313.1,91.54134348288464
2943.0,0.9566399133320681,-28.31816971569082,0.0,-0.0,,
2944.0,1.015473645754936,8.042308219688515,0.0,0.0,,
2945.0,1.013100232911086,-29.808953073427208,41.95,26.0,,
2946.0,1.012911,-46.10261445578127,0.0,0.0,-222.1,15.110212258220312
2947.0,1.0574388428214585,-23.08546310641824,-21.38,-13.23,,
2948.0,1.0341683800038657,1.2793687543887449,215.7,60.28,,
2949.0,1.043644930427379,-4.723932815582253,-0.0,-0.0,,
2950.0,1.0776452644144507,-19.778090086072766,16.22,5.7,,
2951.0,1.008801296465847,-54.0021288566874,104.6,40.7,,
2952.0,1.008173974787941,1.7891232740681988,94.3,13.4,,
2953.0,1.0088240980241272,-29.50820543908134,0.0,0.0,,
2954.0,0.9849748333826843,-56.15982170245888,4.81,1.2,,
2955.0,1.0281973886027267,-19.429488498830402,188.2,23.4,,
2956.0,1.0325229999999999,-10.377291525058327,0.0,0.0,362.8,80.52199719310667
2957.0,1.0200106140271583,-39.18736533321391,81.19,24.4,,
2958.0,1.0118090775334478,-36.318290560974795,16.72,5.5,,
2959.0,1.0035137443064446,-19.07120673208735,-0.45,-0.03,,
2960.0,0.9912045448913778,-20.205475972425504,-0.0,0.0,,
2961.0,1.0387902319817508,-23.833645517358338,159.9,53.2,,
2962.0,1.061514423635367,-42.77149642713555,93.5,42.5,,
2963.0,1.0342257361808453,-24.588275064945314,-0.0,-0.0,,
2964.0,1.0023112460585595,-27.549790374907285,0.0,-0.0,,
2965.0,1.0326318723227885,18.19907902745838,-29.96,-21.31,,
2966.0,0.965496165597827,-22.948804701688406,4.4,1.5,,
2967.0,1.048781486680675,-16.309277604837074,0.0,-0.0,,
2968.0,1.040174429636972,-8.169625123098756,112.51,16.51,,
2969.0,1.0335590506746966,-31.159297805612194,9.31,3.0,,
2970.0,1.0258774191461089,-21.643108684268206,-0.0,-0.0,,
2971.0,0.9868053371218879,-4.527056645410316,0.0,0.0,,
2972.0,1.0410914403148739,-14.37556587794286,97.82,20.59,,
2973.0,1.0887570000000002,8.573190192390692,0.0,0.0,930.1,97.16100219504241
2974.0,1.0248405400336937,-0.8703408334142083,65.47,26.7,,
2975.0,1.03823,-30.828491802297226,0.0,0.0,-23.66,6.411590538935801
2976.0,0.9871591251939187,-28.910275395914166,0.0,0.0,,
2977.0,0.992166677945295,-28.88480583524149,5.81,1.3,,
2978.0,1.0221917466217971,-48.42869512402848,0.0,0.0,,
2979.0,1.0220738396079836,9.870806084160067,13.9,1.9,,
2980.0,1.0578593000396759,-8.71432255165405,-0.0,0.0,,
2981.0,1.0700523370243584,-14.646328419939307,-0.0,0.0,,
2982.0,1.020472,-23.6485354243474,0.0,0.0,79.4,17.533144455792375
2983.0,0.996012657840044,-17.80536325343395,26.83,13.0,,
2984.0,0.9795050166888984,-25.91328092262086,17.35,-0.8,,
2985.0,1.046452,-8.18965696659439,0.0,0.0,46.6,-59.22735278160462
2986.0,1.0496726836564625,-29.588180215232565,0.0,0.0,,
2987.0,1.0600680000000002,-12.155845793824877,0.0,0.0,296.8,8.307777201698087
2988.0,0.9859713400405763,-30.700482183259307,27.03,9.0,,
2989.0,1.066576,-7.332546246391426,0.0,0.0,-542.0,43.313409337084934
2990.0,1.0363151808248512,9.068661132213823,0.0,-0.0,,
2991.0,0.849346769322126,-36.57450419871311,0.0,0.0,,
2992.0,1.104121,-25.77476184090679,0.0,0.0,200.1,34.85369431155014
2993.0,0.961036207831337,-27.583902389516386,17.72,7.3,,
2994.0,1.0265975243523784,-31.641113629397605,5.81,1.9,,
2995.0,1.0500974906393794,-3.166776074187128,0.0,-0.0,,
2996.0,0.992456707562183,-15.491423562123549,31.84,5.5,,
2997.0,1.089588,13.103245482121071,0.0,0.0,2334.5,341.3333194266371
2998.0,1.0269247537280055,-15.814154560314691,17.02,6.2,,
2999.0,1.009358529371796,-3.976486518344994,48.8,6.9,,
3000.0,1.0165988071563437,14.987356538880881,139.6,68.4,,
3001.0,1.0389521268466098,2.3428364589661794,87.73,23.17,,
3002.0,1.015981,-0.6031814075569951,0.0,0.0,-18.0,-3.3249803720438855
3003.0,1.048371,6.403796406024856,0.0,0.0,176.9,-18.75467409666267
3004.0,1.0493972101382802,-18.932711175313134,-0.0,0.0,,
3005.0,1.0347180936344622,-8.122493386385159,-0.0,-0.0,,
3006.0,1.0223369143798955,-7.599856234626225,87.6,27.4,,
3007.0,1.0268272817987079,-52.136148960741345,108.8,33.2,,
3008.0,1.0155516115544805,-46.24761469936451,0.0,0.0,,
3009.0,1.016186,61.41675096518506,0.0,0.0,-103.0,14.169132167975555
3010.0,0.9977498833344919,-33.76019611395271,0.0,0.0,,
3011.0,0.932642841213262,-34.23261859465699,33.34,11.0,,
3012.0,1.043295488590191,-5.46104370721821,-1398.9,-380.6,,
3013.0,1.042920807500717,-5.132813728438447,2.2,1.1,,
3014.0,1.0650861255528365,-20.012614509558478,12.81,3.9,,
3015.0,1.0291923432918386,-4.600667190644282,-0.0,-0.0,,
3016.0,1.0296374982859582,-23.841190656276684,30.23,10.0,,
3017.0,1.073170473180503,-23.785466777863476,-0.0,-0.0,,
3018.0,1.049496,-12.630820179897333,0.0,0.0,162.5,-6.5199096953352225
3019.0,1.0328561253656543,-22.155567406400166,0.0,-0.0,,
3020.0,1.0265074827761407,-40.01991320008469,0.0,0.0,,
3021.0,1.0370012198273086,-10.741920897087846,74.38,8.8,,
3022.0,1.0353118196058337,-14.460224905228309,149.0,19.8,,
3023.0,1.0092119852917798,9.632216248383138,0.0,-0.0,,
3024.0,1.00813045519489,-34.242745671287075,-0.0,0.0,,
3025.0,1.0376626392513861,-19.4028152708091,-0.0,-0.0,,
3026.0,0.9906948181088511,-28.772168354233425,0.0,-0.0,,
3027.0,1.025587901562136,-53.47501492292956,0.0,0.0,,
3028.0,1.02789,1.799875939851242,0.0,0.0,855.7,159.25364824759
3029.0,1.0116689999999997,-21.75949808964969,0.0,0.0,20.87,16.16572298677547
3030.0,0.955086499870712,-28.856329781026275,78.59,25.6,,
3031.0,1.0027477638563334,-28.238944878774475,6.61,2.4,,
3032.0,1.0348196532348748,12.349607321755347,-0.0,0.0,,
3033.0,0.9955091202127875,-24.974236085828007,41.15,5.7,,
3034.0,0.99032867257015,-19.161614386957826,4.61,1.4,,
3035.0,1.0405,-43.860925639995635,0.0,0.0,676.2,308.42136707884254
3036.0,1.0424846495805857,-24.744413647516076,116.93,33.6,,
3037.0,1.0465086147419622,-5.826214593348927,221.0,146.8,,
3038.0,1.0415810000000003,12.873009819351006,0.0,0.0,292.2,101.96379589790774
3039.0,1.027247,-11.392414778547955,0.0,0.0,-59.31,12.96100852656001
3040.0,0.9643444995321131,-28.260650920200714,-0.0,0.0,,
3041.0,1.0517962654835618,-15.925069783263263,0.0,0.0,,
3042.0,1.0338213278249235,-23.23327122173469,0.0,-0.0,,
3043.0,0.9884272587886412,-23.956383452906465,26.93,8.0,,
3044.0,1.0342409369993213,-21.08306830825439,29.33,5.6,,
3045.0,1.015762,-18.19406062676238,0.0,0.0,-58.4,-0.1268570439721124
3046.0,1.0017381668962175,-30.839070694108596,-0.0,-0.0,,
3047.0,1.0216603596938378,2.550493555899605,0.0,-0.0,,
3048.0,1.0363772056192047,-26.33702084044,95.91,-15.4,,
3049.0,1.0551705951961168,-25.929248324274123,-0.0,0.0,,
3050.0,1.069217477282912,-14.432558475875213,-0.54,-0.77,,
3051.0,1.0330673299818798,-24.762462965207984,0.0,0.0,,
3052.0,1.025612802720406,3.677377826218534,0.0,-0.0,,
3053.0,1.0267722974569533,-24.083382638559122,10.31,4.6,,
3054.0,0.9951419999999997,-51.704632536685416,0.0,0.0,210.4,146.53573440529777
3055.0,1.0327926130746878,15.596000895606846,1.4,0.2,,
3056.0,1.12899366259373,-20.1933289111201,22.5,9.5,,
3057.0,1.1034377808542903,44.758510018372334,-17.8,-3.68,,
3058.0,1.0095786036738776,-1.472094827570504,0.0,-0.0,,
3059.0,1.012090174952642,-22.026272307506833,-14.85,-4.99,,
3060.0,0.9692446793106818,-23.411652094382397,0.0,0.0,,
3061.0,1.0287745897904086,-48.028312966375694,493.4,53.5,,
3062.0,1.0384181599366393,-9.129557537429935,8.71,1.6,,
3063.0,1.009779240800482,-50.94908735628315,71.28,6.9,,
3064.0,1.022454,9.883637930373977,0.0,0.0,224.0,27.06123772369733
3065.0,1.0226899257207034,-54.60085641322807,55.86,8.8,,
3066.0,1.0237013462688458,-54.360916166620456,119.7,3.7,,
3067.0,1.023484877910725,-42.07472831817742,272.3,58.5,,
3068.0,1.0143710149866334,-47.30190687982678,566.1,54.2,,
3069.0,1.0310329326543082,-9.006668726575347,89.6,22.7,,
3070.0,1.0082840280450078,-20.61740259763145,0.0,-0.0,,
3071.0,1.0431700537194681,-7.165266217696309,0.0,-0.0,,
3072.0,1.03281529619239,-30.732023617133915,92.9,27.7,,
3073.0,1.0382130801671814,-22.447128964206584,100.7,-23.3,,
3074.0,1.0132530762670737,-28.507573309219985,0.0,0.0,,
3075.0,1.0181247916197333,-16.47951159151665,30.33,10.5,,
3076.0,1.0086437339143024,-48.006801536491416,164.0,42.3,,
3077.0,1.0021659677756136,-16.685832216394203,11.91,3.0,,
3078.0,1.024108,-27.28286862921096,0.0,0.0,340.5,82.68854009046015
3079.0,0.9578511175566338,-20.549419769783455,10.11,3.3,,
3080.0,1.0594258437846635,-47.661532401844106,-0.0,-0.0,,
3081.0,1.079326639054092,-18.909954283554313,0.0,0.0,,
3082.0,0.9958293996604384,-14.601855164995241,0.0,0.0,,
3083.0,1.0652697325010418,-27.200822114209856,567.97,130.73,,
3084.0,1.0426020000000005,2.354762740948826,0.0,0.0,-82.33,4.411856836941787
3085.0,1.0640940015641511,-27.257704507058033,64.67,24.5,,
3086.0,1.0015562536849452,-27.94774899180302,0.0,0.0,,
3087.0,1.0142643448454665,-36.21594829087633,0.0,0.0,,
3088.0,1.043452,-12.359004654404918,0.0,0.0,203.4,25.230153267726642
3089.0,1.0223579443613091,-31.780396623070228,15.22,4.2,,
3090.0,1.003861,-6.141133801749267,0.0,0.0,47.0,10.280341148522258
3091.0,1.021666,-1.759711164285871,0.0,0.0,31.4,-4.4102123958904365
3092.0,1.016067284272192,-36.87069974257792,28.63,12.1,,
3093.0,1.0463654239399134,-28.95079573496097,11.21,3.7,,
3094.0,1.0605683311793164,-17.247664118551643,4.1,1.5,,
3095.0,1.006560155210143,-54.24660408994629,69.78,15.3,,
3096.0,1.0088640000000004,-2.1817241658453685,0.0,0.0,-59.3,-3.491603516314015
3097.0,1.0194952061796303,3.685834517742812,128.11,64.9,,
3098.0,1.0158702476145467,-29.603209966084137,-0.0,-0.0,,
3099.0,1.0376321691840986,-26.013872909149306,380.9,85.1,,
3100.0,1.0097701066499076,-27.61844577018508,-0.0,-0.0,,
3101.0,1.024103685353725,-24.80402730155592,0.0,8.4,,
3102.0,1.030090389750044,11.921594208457973,125.2,105.4,,
3103.0,1.0585869454895942,-20.43570219089761,-0.0,-0.0,,
3104.0,1.0342772477716304,-23.628545109842364,-0.0,0.0,,
3105.0,1.0140868208691811,-33.87573118965333,2.3,0.8,,
3106.0,1.04850376139281,-45.39169159258607,30.63,11.6,,
3107.0,1.0532518759599636,-0.7320016816159248,-0.0,-0.0,,
3108.0,1.0154877878716506,-26.895986389878793,-0.0,-0.0,,
3109.0,1.0161092369450422,-42.67953721980445,-0.0,0.0,,
3110.0,1.051689692133982,16.41529050161234,-0.19,-73.31,,
3111.0,1.0308781292603437,-42.472339298264984,0.0,0.0,,
3112.0,1.0511908952656526,2.5863568566454203,-0.0,0.0,,
3113.0,1.064513,-38.158377302472154,0.0,0.0,-20.3,35.03581663775229
3114.0,1.0631170000000003,-11.314115507719123,0.0,0.0,38.6,3.780229521833193
3115.0,1.082748140830625,-12.891509345510489,-0.0,0.0,,
3116.0,1.0260091939726645,-0.3240915246182045,57.86,70.5,,
3117.0,1.0463933947546993,-19.14271806927348,0.0,0.0,,
3118.0,1.0086277827467602,37.669881681950905,0.0,-0.0,,
3119.0,1.023506631820675,8.254307809993255,99.9,20.1,,
3120.0,1.0635044629526673,-20.477359703772958,0.0,0.0,,
3121.0,1.0246536734265055,-7.132566562271217,242.16,73.64,,
3122.0,0.9699061035256417,-29.54530980026605,13.21,4.4,,
3123.0,1.032458088696241,-20.43679748133087,115.5,71.5,,
3124.0,1.0370343206061914,-21.345617307014443,0.0,-0.0,,
3125.0,1.0155756219447696,-40.05399605581166,-0.0,0.0,,
3126.0,1.0179221174187563,-17.53835673675947,104.78,20.92,,
3127.0,1.097365,55.1477808376887,0.0,0.0,580.7,122.07813367192398
3128.0,0.9891129057428599,-18.51615683255987,2.5,0.5,,
3129.0,0.9298816795364205,-28.05107566330603,109.5,22.8,,
3130.0,1.0386939999999998,-18.315836948090386,0.0,0.0,357.4,-8.25497846726546
3131.0,0.9700198005786979,-31.76433293295765,3.5,1.4,,
3132.0,0.9958231160430335,-18.43568831059303,-14.9,-4.6,,
3133.0,1.05743,-8.84770501767614,0.0,0.0,85.54,11.175040958236934
3134.0,1.0344260000000003,-15.514106676862953,0.0,0.0,-136.3,8.268446291915197
3135.0,1.03216,-19.972171425387216,0.0,0.0,54.6,8.258076810755469
3136.0,1.0184275091191108,-26.230263014045978,7.61,2.5,,
3137.0,1.0574615747124632,-25.775822395974917,0.0,-0.0,,
3138.0,1.0138481312607082,-23.369004259633172,0.0,-0.0,,
3139.0,1.0232248241271373,-22.801803244925253,0.0,0.0,,
3140.0,1.040625434530035,-17.48850788624714,13.9,1.9,,
3141.0,1.0485386137029817,-22.59925609077659,20.72,6.3,,
3142.0,1.0694680865334172,-20.2489524865386,100.5,37.0,,
3143.0,1.0349236351201074,-21.431034865417054,91.7,13.0,,
3144.0,1.024661069696601,-23.53043072934933,19.82,7.2,,
3145.0,0.9798667577152114,-41.3935389849979,-0.0,-0.0,,
3146.0,1.1261060238460268,-20.066744221177203,-0.0,0.0,,
3147.0,1.0638490000000003,22.498026294668414,0.0,0.0,84.2,64.60754732306364
3148.0,1.0408308864228502,4.7426187868903265,0.0,0.0,,
3149.0,1.0216087846113118,20.064081355254743,80.09,-1.8,,
3150.0,1.010317,-48.26517327884438,0.0,0.0,-31.34,3.4356959052258684
3151.0,1.0463568315292908,-20.948173138304316,8.31,3.0,,
3152.0,1.069675,-21.742860800085136,0.0,0.0,94.5,25.153498083737656
3153.0,0.9972735922758217,-18.211471100460837,68.68,19.1,,
3154.0,0.9408873881585812,-31.0002940803314,-0.0,0.0,,
3155.0,1.006742512672886,3.3980285209914896,0.0,0.0,,
3156.0,1.0248479999999998,-2.8911878278493877,0.0,0.0,-63.2,-3.7308966436634066
3157.0,1.021742,-37.83597456492827,0.0,0.0,9.0,1.3281911686342802
3158.0,1.058123,64.52762699830416,0.0,0.0,-23.7,-4.148419659769679
3159.0,1.032151464121452,-20.09456082145888,136.7,19.3,,
3160.0,1.0461805165719262,13.375983134837105,10.61,51.2,,
3161.0,0.994300804280269,-23.378495331753825,59.98,15.54,,
3162.0,1.016014603579226,-21.058959815206865,8.31,2.5,,
3163.0,1.0026540000000002,-47.48113424134585,0.0,0.0,33.9,-16.824853319065866
3164.0,1.015086737059466,-0.6234115830396023,83.9,11.9,,
3165.0,1.0183330774272064,-28.882085928802795,-16.5,3.6,,
3166.0,1.0377857323697497,-17.198683723788843,184.91,32.8,,
3167.0,1.0260766506499868,-31.617017397884656,11.11,3.6,,
3168.0,1.018998984355379,-18.782983615943795,-0.0,0.0,,
3169.0,1.0327944034194894,4.328765378540664,0.0,0.0,,
3170.0,0.986793988376817,-42.18995845400989,39.64,9.8,,
3171.0,1.0126301684346928,-20.225974747706804,13.84,1.85,,
3172.0,0.9709474844657123,-23.486196882481718,-0.0,-0.0,,
3173.0,1.0396414737707074,-19.51870992762698,0.0,-0.0,,
3174.0,1.0250823028208205,-44.30078498066519,292.8,114.2,,
3175.0,1.036031428704066,-26.623896114034736,0.0,0.0,,
3176.0,1.008110966155449,7.22292309132415,132.9,40.5,,
3177.0,1.0176646079512797,6.461182927607029,39.34,11.2,,
3178.0,1.0342056878465051,-45.494150753634585,180.2,46.4,,
3179.0,1.0271558077057859,-31.514612105318268,23.63,7.8,,
3180.0,1.0321830116592186,-37.97241181380328,0.0,-0.0,,
3181.0,0.9445115033872161,-29.469069293581768,-0.0,0.0,,
3182.0,1.0314867157035854,5.242790290979263,31.94,12.6,,
3183.0,1.061538,-11.657703256525055,0.0,0.0,98.7,-0.1794320186412719
3184.0,1.0371994592238645,-20.765395906418615,14.12,7.7,,
3185.0,1.0318156602489486,-25.96902170564247,0.0,0.0,,
3186.0,1.0171072780162516,-33.47699312214919,-20.92,2.5,,
3187.0,1.0457382463185543,-12.24549218184754,107.0,34.7,,
3188.0,1.0227854729740056,-42.23822649819916,75.58,30.3,,
3189.0,1.027406,48.85050551085324,0.0,0.0,77.1,68.68371608423212
3190.0,1.0323822871856108,13.820835574724825,0.0,-0.0,,
3191.0,1.0348884274861656,-11.313398858199442,127.8,15.2,,
3192.0,1.0845380752771148,-15.46465109793584,-0.0,0.0,,
3193.0,1.0651352958367752,-43.44912323725436,0.0,0.0,,
3194.0,1.01243374708224,13.312615088799342,-0.0,-0.0,,
3195.0,1.0065757963298627,-36.33419030348763,104.5,31.8,,
3196.0,1.035965614426078,-33.874383174240194,398.0,11.5,,
3197.0,0.9786859046353611,-12.184342438849177,15.92,12.0,,
3198.0,1.008016,-34.89446657833903,0.0,0.0,144.0,67.48496869370224
3199.0,1.0389437156777634,4.670981852216586,23.8,3.4,,
3200.0,1.0322429283025696,-22.448397032682408,86.2,19.9,,
3201.0,0.9648383115228915,-28.20360341439977,-0.0,0.0,,
3202.0,1.0331903309542936,25.721415070586968,0.2,0.9,,
3203.0,1.0289704417450865,-18.504303410704594,27.03,9.0,,
3204.0,1.0152103367093734,-10.205492107320671,8.51,3.2,,
3205.0,1.0439869999999998,-0.6702806568170157,0.0,0.0,416.7,194.27793609382923
3206.0,1.033871595388102,10.210228012035351,146.7,20.7,,
3207.0,0.9382186731130452,-25.167794319694284,98.01,16.6,,
3208.0,1.0830682844774076,-26.261686410288515,0.0,-0.0,,
3209.0,1.0042688575554286,-38.158618787145016,2.3,0.8,,
3210.0,1.025288065409158,8.231044958981862,-0.0,-0.0,,
3211.0,1.003973900829139,-44.614078993636696,0.0,0.0,,
3212.0,1.022820686822429,-17.267122502355306,62.7,9.0,,
3213.0,1.0297041166430427,-23.702250603856587,0.0,0.0,,
3214.0,0.9726086799051795,-23.90527280493774,0.0,-0.0,,
3215.0,1.020006544102161,-2.343161174217199,63.07,25.8,,
3216.0,1.0188932986370018,-2.4671489838035994,73.58,30.1,,
3217.0,1.0240671186592434,15.347041561605327,64.0,9.1,,
3218.0,1.0298100000000001,-11.175177958218674,0.0,0.0,-107.4,15.365085474548174
3219.0,1.06035,10.468837967263731,0.0,0.0,-36.5,-8.940145299341836
3220.0,1.036268912251908,18.546705846042958,-0.0,-0.0,,
3221.0,1.0500867130679443,-11.503518895717493,76.38,24.8,,
3222.0,1.0124321782612324,-37.30662096370553,9.01,1.1,,
3223.0,1.0016195595916038,-25.782830175119145,0.0,-0.0,,
3224.0,1.0388516515627377,29.546144610530984,0.0,-0.0,,
3225.0,1.0382800499370557,13.108528786271654,81.2,89.3,,
3226.0,1.0126201556536767,-4.715939838388069,77.7,11.1,,
3227.0,1.051132,-27.722233149900546,0.0,0.0,360.0,3.81436310665633
3228.0,1.0260449640458753,-12.46768847448604,-0.0,0.0,,
3229.0,1.0341160000000005,-12.292441792008802,0.0,0.0,323.2,46.90969057229135
3230.0,1.024431908014972,9.179449837681915,18.5,2.7,,
3231.0,1.0195755497207108,-13.516559844189194,251.3,42.6,,
3232.0,1.0027821356661561,-27.632067367125693,133.9,32.4,,
3233.0,1.006814,-46.31525471729398,0.0,0.0,13.0,14.42436268894653
3234.0,1.0347560000000002,-22.533445573638833,0.0,0.0,108.24,21.257027847489923
3235.0,1.0229617822091426,-17.59489744847918,-6.58,-1.67,,
3236.0,1.022886,-28.487275812395453,0.0,0.0,359.3,72.23965827270433
3237.0,1.0288878906831789,-23.41904646849759,16.42,5.9,,
3238.0,1.0362635524455406,-35.47118276594229,0.0,-0.0,,
3239.0,1.0526039110878347,-11.25917782350043,-5.06,-1.84,,
3240.0,1.0489930000000003,-1.0289053115999423,0.0,0.0,-42.3,-9.395830218622741
3241.0,1.027425898026908,-17.66026296000116,132.0,27.0,,
3242.0,1.052834541173204,-5.953597398498393,296.1,82.3,,
3243.0,0.9858208052353643,-17.563238528469963,-0.0,0.0,,
3244.0,0.9638473303069719,-23.723649545873293,0.0,0.0,,
3245.0,1.0208063452665583,-21.771453702381994,0.0,0.0,,
3246.0,1.0759546679035759,8.100484420820743,20.9,-171.5,,
3247.0,0.9922401030539614,-31.497312620014753,113.0,56.5,,
3248.0,1.0506464559483581,-10.452093184073014,84.19,17.3,,
3249.0,1.025207485925674,0.2661886203207068,-0.0,-0.0,,
3250.0,1.0063046386141585,-17.268640242845404,26.33,7.6,,
3251.0,1.085025,24.962698504710737,0.0,0.0,285.6,113.95846337463627
3252.0,0.9840610862978085,-20.043169170128976,0.0,0.0,,
3253.0,1.0247769999999998,-2.7283136241508337,0.0,0.0,123.1,-14.138988698456913
3254.0,1.0253284633007802,-15.376246765512724,-0.0,-0.0,,
3255.0,1.0348016715875041,-21.42193635663637,0.0,0.0,,
3256.0,1.0365351523676185,-51.69427627708239,-0.0,0.0,,
3257.0,1.04649780596811,14.34686148924955,0.0,-0.0,,
